Results from heasarc_batsegrb: CGRO/BATSE Gamma-Ray Burst Catalog
Coordinate system:  Equatorial
 trigger_num t90      fluence_1  fluence_2  fluence_3  fluence_4  
       05638    0.824 8.2290e-09 1.8470e-08 3.9319e-08 2.1844e-07 
       06686   65.472 2.3158e-07 3.3142e-07 1.2195e-06 0.0000e+00 
       07802  124.736 1.6930e-07 1.4320e-07 5.5279e-07 2.5952e-07 
       06953 NaN 8.3270e-07 5.2539e-07 9.1129e-07 3.4808e-07 
       06189    8.192 1.4014e-07 1.5875e-07 1.2047e-06 3.3659e-06 
       07595    0.787 7.4346e-09 1.9067e-08 5.9685e-08 3.1411e-08 
       03164    7.488 1.0371e-07 1.0483e-07 4.3579e-07 6.0255e-06 
       03853   91.264 3.8512e-07 5.3547e-07 8.9764e-07 2.8267e-06 
       07374   12.160 4.6439e-07 7.4165e-07 2.5596e-06 8.7739e-07 
       07912    1.856 1.8395e-08 8.4026e-08 5.1957e-07 4.8069e-07 
       06145    0.460 1.6766e-08 3.3984e-08 1.7310e-07 1.9286e-07 
       02187   22.528 1.5777e-07 1.4615e-07 3.7114e-07 1.9724e-07 
       02896    0.456 1.1284e-07 1.6214e-07 2.8946e-07 2.1258e-07 
       07805    2.688 6.6015e-08 3.6905e-08 9.5542e-08 2.7515e-07 
       02780   53.632 3.4198e-07 9.2279e-07 6.4608e-06 6.9875e-06 
       05425 NaN 2.6711e-08 0.0000e+00 1.5877e-07 3.7839e-07 
       03134   13.472 4.6865e-07 3.6489e-07 5.0901e-07 4.9549e-07 
       06693    0.283 1.4162e-08 1.8005e-08 9.4233e-08 1.6610e-07 
       02608   29.472 2.5093e-07 2.5857e-07 3.4412e-07 0.0000e+00 
       07289    0.878 NaN NaN NaN NaN 
       02586   12.864 7.7926e-07 1.6979e-06 7.1913e-06 4.8455e-06 
       01962 NaN NaN NaN NaN NaN 
       03654   11.872 5.1132e-07 9.2078e-07 3.4296e-06 2.7429e-06 
       03473    0.128 NaN NaN NaN NaN 
       02129   12.416 1.9771e-07 1.1423e-07 3.3732e-07 0.0000e+00 
       05534 NaN 1.0519e-06 9.4057e-07 1.5679e-06 9.0646e-07 
       03245   77.056 1.0034e-05 1.5100e-05 6.7755e-05 1.6888e-04 
       06683    9.280 4.5720e-07 6.3018e-07 1.5343e-06 8.5188e-07 
       02709   18.496 5.7344e-07 1.1408e-06 4.2369e-06 1.5260e-06 
       03028    4.285 1.1627e-07 9.0781e-08 8.4583e-08 0.0000e+00 
       02303 NaN NaN NaN NaN NaN 
       05476   21.888 8.6924e-07 8.6833e-07 1.8136e-06 1.1009e-06 
       01664    3.520 5.9619e-07 1.3082e-06 2.2562e-06 0.0000e+00 
       01661   36.672 1.7553e-07 2.0605e-07 6.4137e-07 4.2024e-06 
       02958   36.896 1.4780e-06 2.3816e-06 5.4263e-06 6.3720e-06 
       06867    0.768 1.1554e-08 3.2068e-08 4.0039e-08 0.0000e+00 
       02319 NaN NaN NaN NaN NaN 
       07792 NaN 2.4865e-06 1.1589e-06 1.1023e-06 0.0000e+00 
       08035    0.768 7.4891e-09 7.4382e-09 8.9324e-08 2.2502e-07 
       06087 NaN NaN NaN NaN NaN 
       02538 NaN NaN NaN NaN NaN 
       02114    7.168 2.7603e-08 5.5890e-08 4.2100e-07 2.3166e-07 
       05546    3.776 1.8947e-08 3.4887e-08 2.4597e-07 2.1307e-06 
       01291   15.296 1.3154e-07 2.8468e-07 1.5422e-06 2.6686e-06 
       03868    0.128 5.8416e-09 9.0151e-09 2.6221e-08 1.0829e-07 
       01211    0.763 7.9075e-09 3.3551e-08 1.1023e-07 5.6211e-08 
       02513    1.408 2.0677e-08 5.1870e-08 5.8383e-08 1.2361e-06 
       06117    0.711 1.1868e-08 3.6412e-08 1.7054e-07 5.9531e-07 
       01446   33.536 2.9672e-07 4.4389e-07 1.4987e-06 4.8721e-07 
       07429   17.856 6.5239e-07 1.1198e-06 6.1650e-06 3.2365e-06 
       06165   68.032 8.5373e-07 6.8812e-07 1.2017e-06 1.0159e-06 
       03491   13.952 7.2380e-06 6.6037e-06 1.9374e-05 3.0444e-05 
       06569    0.936 2.3971e-08 2.6759e-08 6.9750e-08 0.0000e+00 
       07662   23.232 6.3354e-08 4.6904e-08 5.6242e-08 6.3652e-08 
       05508  488.704 1.0985e-07 1.3309e-07 1.4835e-07 0.0000e+00 
       01039   42.688 6.6509e-07 6.8497e-07 1.0969e-06 0.0000e+00 
       07906   15.168 1.6807e-05 2.2587e-05 6.3730e-05 1.4756e-04 
       06709 NaN NaN NaN NaN NaN 
       03074   43.200 2.1256e-07 3.2230e-07 7.4921e-07 0.0000e+00 
       02931   46.496 2.2998e-07 3.6345e-07 1.1190e-06 2.0231e-06 
       03045 NaN NaN NaN NaN NaN 
       08031 NaN NaN NaN NaN NaN 
       06213 NaN NaN NaN NaN NaN 
       01073    0.512 1.4245e-08 3.3047e-08 1.0893e-07 1.3323e-07 
       03031 NaN NaN NaN NaN NaN 
       06368    0.896 2.2611e-08 4.3705e-08 2.4281e-07 2.0472e-06 
       07776 NaN NaN NaN NaN NaN 
       02141 NaN NaN NaN NaN NaN 
       02990   11.232 2.1173e-07 8.4726e-08 1.8132e-07 0.0000e+00 
       07901    0.512 1.1314e-08 2.7124e-08 2.1228e-07 3.2967e-06 
       02220    0.951 7.1227e-09 2.0300e-08 7.7977e-08 2.4883e-07 
       01301 NaN 1.7017e-07 1.8579e-07 4.1853e-07 0.0000e+00 
       07648   31.616 6.2540e-07 8.5231e-07 2.8508e-06 1.5064e-06 
       02858 NaN 2.6225e-07 2.3803e-07 5.4738e-07 9.5975e-07 
       06679    1.408 5.2243e-08 7.6376e-08 3.9146e-07 2.0969e-06 
       03640    0.228 1.1256e-08 1.6550e-08 3.3610e-08 6.3647e-08 
       07528   95.744 6.0210e-07 8.9378e-07 1.6039e-06 3.8865e-06 
       01973    0.448 NaN NaN NaN NaN 
       00906    0.398 1.4178e-08 2.9693e-08 2.2335e-07 3.1483e-07 
       06891  411.648 4.2775e-06 4.1759e-06 1.4631e-05 3.9160e-05 
       03135   49.248 3.6831e-07 4.0240e-07 6.1254e-07 0.0000e+00 
       03040   25.984 4.5782e-07 5.7448e-07 1.4776e-06 6.3721e-07 
       06500 NaN NaN NaN NaN NaN 
       05080    9.536 9.9863e-07 4.6425e-07 3.6655e-07 2.9421e-07 
       07188 NaN NaN NaN NaN NaN 
       02879    0.176 0.0000e+00 1.1578e-08 3.9830e-08 1.4298e-10 
       05537    0.448 5.3176e-09 9.4752e-09 7.3797e-08 2.2691e-07 
       05557 NaN 5.9521e-09 1.0961e-08 2.2527e-08 0.0000e+00 
       07277 NaN 4.1453e-06 3.9736e-06 8.8458e-06 5.9080e-06 
       07803    4.352 2.6314e-07 2.2879e-07 3.0792e-07 8.2080e-07 
       02035    5.056 6.1525e-08 7.7108e-08 1.5770e-07 2.5810e-07 
       06561 NaN NaN NaN NaN NaN 
       06435   42.496 9.9267e-09 4.6440e-08 1.6226e-07 1.0286e-07 
       03448  331.232 5.8443e-06 4.8754e-06 1.2405e-05 4.9475e-05 
       03087    1.152 3.8944e-07 5.0892e-07 1.6037e-06 4.8984e-06 
       06242   77.824 9.6578e-07 7.6915e-07 1.5786e-06 2.6302e-06 
       01519 NaN NaN NaN NaN NaN 
       02980    2.884 1.4912e-07 1.4372e-07 5.2654e-08 0.0000e+00 
       02287  461.984 2.7555e-06 6.7640e-06 1.9930e-05 8.6315e-06 
       06243   35.392 1.6120e-07 2.6384e-07 7.8136e-07 2.3082e-06 
       00753   18.240 1.5387e-07 1.9311e-07 4.4327e-07 0.0000e+00 
       02462 NaN NaN NaN NaN NaN 
       02849    1.261 9.2198e-08 1.7088e-08 1.6001e-07 0.0000e+00 
       01682 NaN NaN NaN NaN NaN 
       02362   45.328 6.3944e-07 5.7434e-07 8.1129e-07 0.0000e+00 
       03773  107.424 2.1311e-06 7.8522e-07 2.2384e-07 8.3575e-06 
       06617 NaN NaN NaN NaN NaN 
       07452   89.920 2.4775e-07 3.0259e-07 6.9775e-07 0.0000e+00 
       01561   22.656 3.9445e-07 3.7783e-07 9.4105e-07 0.0000e+00 
       03279   41.056 9.4270e-07 8.5435e-07 1.1908e-06 0.0000e+00 
       03109   34.496 9.5707e-07 1.4851e-06 2.6701e-06 0.0000e+00 
       03941   52.096 1.7724e-07 1.8340e-07 2.7658e-07 0.0000e+00 
       06358    1.856 NaN NaN NaN NaN 
       01882 NaN NaN NaN NaN NaN 
       03750 NaN NaN NaN NaN NaN 
       05655    6.208 1.2814e-07 2.8832e-07 4.6579e-07 0.0000e+00 
       01390   17.728 5.9693e-08 1.8377e-07 3.4486e-07 3.2429e-06 
       03342    0.116 6.2638e-10 6.0617e-09 4.2638e-08 3.3040e-07 
       07965   43.520 NaN NaN NaN NaN 
       00577  179.840 4.5556e-07 5.6499e-07 1.2310e-06 7.2564e-07 
       01311 NaN 4.1410e-07 5.4932e-07 5.7711e-07 0.0000e+00 
       00121   75.008 2.4987e-06 2.6381e-06 4.7813e-06 7.2660e-06 
       02810    2.410 4.2617e-08 1.1171e-07 4.8027e-07 6.1644e-07 
       07615   26.688 2.3685e-07 2.7956e-07 4.6030e-07 7.6322e-09 
       01723 NaN NaN NaN NaN NaN 
       02582 NaN NaN NaN NaN NaN 
       06615  127.744 2.3137e-06 4.9774e-06 2.3637e-05 4.9904e-05 
       04701   74.688 2.9024e-06 4.0794e-06 1.4130e-05 1.4175e-05 
       01036  100.096 9.7194e-07 1.2863e-06 3.2165e-06 0.0000e+00 
       06787    0.768 6.4858e-09 1.9382e-08 1.3692e-07 4.6838e-07 
       07455    2.120 4.8591e-09 2.0381e-08 1.0193e-07 1.8537e-08 
       03358   25.024 3.6474e-07 5.3955e-07 9.6310e-07 1.0390e-06 
       01975 NaN NaN NaN NaN NaN 
       00869  110.464 7.5737e-07 1.8642e-06 5.5431e-06 1.0594e-05 
       02138   77.248 4.3949e-06 5.4730e-06 1.8536e-05 1.2139e-05 
       02948  101.216 1.3846e-06 1.2341e-06 2.4081e-06 5.2901e-06 
       05572   20.096 6.9612e-08 1.0388e-07 5.4070e-07 2.9460e-07 
       07498 NaN NaN NaN NaN NaN 
       03648   57.088 2.5775e-06 2.7409e-06 6.0440e-06 4.5934e-06 
       02863   42.624 1.2963e-06 1.7801e-06 6.5642e-06 1.2321e-05 
       03059 NaN NaN NaN NaN NaN 
       06720   40.256 5.4427e-07 3.2343e-07 6.2510e-07 0.0000e+00 
       05427 NaN 4.1946e-07 5.6725e-07 1.4908e-06 7.0828e-07 
       00501   33.728 1.3824e-07 1.5032e-07 3.6058e-07 0.0000e+00 
       07838   66.048 5.4459e-07 5.4997e-07 1.7031e-06 1.0572e-06 
       05387   43.200 4.2897e-07 8.0437e-07 2.3815e-06 3.9998e-08 
       06139   30.656 6.8803e-07 2.0607e-07 8.2255e-08 3.0211e-06 
       00332   50.624 5.1098e-07 8.8790e-07 1.9133e-06 7.0950e-07 
       07902   47.104 8.1865e-07 6.2030e-07 7.6404e-07 8.1546e-09 
       01319 NaN 1.9242e-07 1.6517e-07 1.4322e-07 0.0000e+00 
       02844    2.752 2.0782e-08 2.2097e-08 8.9808e-08 0.0000e+00 
       06090    6.080 3.8221e-07 6.8521e-07 1.9121e-06 8.6773e-07 
       07976   94.976 2.2997e-06 3.4141e-06 1.1064e-05 1.8558e-05 
       02136 NaN NaN NaN NaN NaN 
       02529    0.256 4.6333e-08 1.2818e-08 4.4078e-08 6.0480e-08 
       01885   61.632 3.0621e-07 9.2820e-07 2.1577e-06 0.0000e+00 
       02283    2.240 0.0000e+00 1.2057e-08 1.4010e-07 1.9572e-06 
       07377  212.352 1.3689e-06 4.9709e-07 5.2593e-07 1.7182e-06 
       02510   15.552 4.5596e-07 7.4936e-07 1.8517e-06 1.0956e-06 
       06914   77.312 1.2770e-07 1.6107e-07 4.1899e-07 0.0000e+00 
       02340   22.464 4.1710e-07 7.2399e-07 1.6142e-06 1.3360e-06 
       01726 NaN NaN NaN NaN NaN 
       02592 NaN NaN NaN NaN NaN 
       07602    4.268 3.7575e-09 1.5183e-08 2.5378e-08 2.2499e-07 
       02217    0.656 2.1093e-08 2.9111e-08 4.1386e-07 4.1564e-06 
       06620  128.128 1.0150e-06 1.2470e-06 2.6790e-06 0.0000e+00 
       06029 NaN NaN NaN NaN NaN 
       03215    0.640 3.9885e-08 6.1356e-08 3.5103e-07 9.2574e-07 
       06536    6.784 8.0094e-08 8.8824e-08 4.9874e-08 8.8106e-07 
       04898 NaN NaN NaN NaN NaN 
       01792 NaN NaN NaN NaN NaN 
       01456   47.872 5.2519e-07 4.3554e-07 9.6170e-07 8.7097e-07 
       07451   18.752 5.1370e-07 3.6193e-07 4.3903e-07 2.9006e-07 
       07999    0.527 1.3608e-09 1.0046e-08 8.6198e-08 1.0798e-08 
       00594   26.880 2.4101e-07 5.0578e-07 1.9638e-06 2.2161e-06 
       05543 NaN 1.1570e-08 6.1205e-09 3.0962e-08 4.1318e-07 
       08084   82.176 3.3906e-06 3.2889e-06 5.2846e-06 3.5246e-06 
       03073    0.056 2.0761e-09 5.8258e-09 2.1310e-08 6.8460e-08 
       02309   20.480 1.7063e-07 3.5902e-07 2.1841e-06 3.5812e-06 
       06190   43.328 6.4739e-07 6.5777e-07 1.1710e-06 2.2587e-06 
       04388   71.040 3.7084e-07 4.7205e-07 1.3034e-06 3.6169e-07 
       00825   74.880 4.0404e-07 3.7567e-07 9.6466e-07 1.7372e-06 
       02046 NaN NaN NaN NaN NaN 
       02110   18.752 8.4484e-07 2.0423e-06 1.0443e-05 2.7119e-05 
       06234   89.664 9.0845e-08 1.4078e-07 5.2356e-07 1.4429e-07 
       05719    9.792 1.6924e-07 2.4075e-07 7.4692e-07 6.5365e-07 
       02030 NaN NaN NaN NaN NaN 
       01693   10.496 2.0674e-07 1.3281e-07 2.5976e-07 0.0000e+00 
       01440   24.384 8.9331e-07 1.4503e-06 6.0533e-06 6.4206e-06 
       02304   54.304 4.1315e-07 5.3004e-07 1.3613e-06 6.9253e-07 
       01076    0.161 9.9122e-09 2.0610e-08 1.5769e-07 9.2861e-07 
       02901   28.416 4.6090e-07 2.5509e-07 6.7497e-08 0.0000e+00 
       06690 NaN 7.5862e-09 2.5758e-08 1.4279e-07 4.3046e-07 
       03611    3.520 1.5496e-07 2.9875e-08 6.8072e-08 5.7865e-07 
       05453    0.985 5.8335e-09 2.0129e-08 7.1293e-08 1.2713e-07 
       02190  135.872 1.1652e-06 1.1198e-06 2.9798e-06 5.2966e-06 
       01630 NaN NaN NaN NaN NaN 
       02665   30.592 7.4760e-07 8.6557e-07 1.3567e-06 3.2262e-06 
       06672   27.904 1.5581e-06 1.3010e-06 2.6745e-06 2.2734e-06 
       06399   14.528 4.5652e-07 3.3105e-07 4.4896e-07 2.2551e-07 
       06222   33.856 6.5511e-07 5.4786e-07 8.7042e-07 2.1142e-06 
       06436    6.208 9.0308e-08 1.3359e-07 6.1741e-07 1.6454e-06 
       03887 NaN NaN NaN NaN NaN 
       05773   31.488 7.1943e-06 9.9338e-06 2.7554e-05 5.4715e-06 
       05407   75.968 3.8163e-07 8.3372e-07 2.7621e-06 1.9261e-06 
       06339   15.232 9.9909e-08 1.4886e-07 1.1059e-06 5.3451e-06 
       07769  164.224 1.7881e-06 2.0953e-06 2.6728e-06 1.4624e-06 
       02581  104.352 7.6353e-07 7.9585e-07 2.2340e-06 4.4024e-06 
       03200 NaN NaN NaN NaN NaN 
       07573   51.520 3.2703e-07 2.4145e-07 5.5094e-07 1.7960e-06 
       07464   41.088 1.8423e-06 3.4566e-06 1.6287e-05 3.4331e-05 
       02002 NaN NaN NaN NaN NaN 
       03593   59.072 9.5326e-07 1.6446e-06 7.2724e-06 3.4375e-05 
       06897 NaN NaN NaN NaN NaN 
       00659  102.080 2.5676e-06 2.2690e-06 2.2171e-06 5.5090e-07 
       05524   42.912 2.2137e-07 3.3903e-07 7.2551e-07 0.0000e+00 
       02281 NaN NaN NaN NaN NaN 
       03359    0.344 2.5716e-08 2.4573e-08 1.9531e-07 3.2070e-07 
       03385 NaN NaN NaN NaN NaN 
       07654   68.928 7.5934e-07 1.0488e-06 1.7309e-06 2.9296e-06 
       06141   62.656 6.6576e-08 1.8017e-07 9.1011e-07 1.2483e-06 
       04939   20.064 2.7393e-07 3.5301e-07 1.0392e-06 9.6520e-07 
       07652 NaN NaN NaN NaN NaN 
       06229   26.368 NaN NaN NaN NaN 
       02715    0.384 3.8853e-08 5.6120e-08 7.9728e-07 1.3292e-05 
       03242    8.576 2.7326e-06 9.3826e-07 7.0634e-07 8.4707e-07 
       05409   70.400 1.2226e-06 1.4279e-06 4.7687e-06 3.7802e-06 
       07948  231.872 6.4774e-06 3.7860e-06 4.1802e-06 9.6708e-06 
       05612   73.152 1.1378e-07 1.7298e-07 1.1206e-06 1.0484e-05 
       01948 NaN NaN NaN NaN NaN 
       02205    1.152 2.8235e-09 1.0243e-08 7.0893e-08 1.1698e-06 
       06680 NaN NaN NaN NaN NaN 
       06226   63.040 1.3047e-06 1.8061e-06 4.6966e-06 5.0143e-06 
       00929    0.801 2.5935e-08 1.7617e-08 0.0000e+00 1.7107e-06 
       07157 NaN NaN NaN NaN NaN 
       06641    2.624 4.1790e-08 7.6482e-08 2.2491e-07 2.5070e-07 
       03486   67.776 5.6081e-07 7.0078e-07 1.5920e-06 0.0000e+00 
       06744 NaN NaN NaN NaN NaN 
       07703   73.536 2.1187e-06 2.6251e-06 5.7785e-06 1.2067e-05 
       05704   10.048 1.9898e-06 1.9774e-06 4.9042e-06 3.4476e-06 
       01459 NaN 7.8519e-07 9.2962e-07 1.2261e-06 0.0000e+00 
       07028   22.208 6.5209e-07 1.4141e-06 4.9841e-06 9.5459e-06 
       04761 NaN NaN NaN NaN NaN 
       02688   35.712 3.3195e-07 5.4955e-07 1.7050e-06 5.7129e-07 
       02321    8.384 1.0304e-06 1.5117e-06 5.2809e-06 1.7391e-06 
       06111   53.632 5.0654e-07 4.5885e-07 1.7085e-06 8.0700e-06 
       02074   83.584 9.1138e-07 1.4005e-06 4.2207e-06 4.7611e-06 
       02860    1.463 2.6458e-08 9.7083e-08 5.6050e-07 6.1521e-07 
       02101   30.208 2.9955e-07 4.4408e-07 1.4340e-06 3.1449e-06 
       02825   32.096 0.0000e+00 1.0083e-07 6.6344e-07 2.7610e-06 
       02267   14.080 1.8253e-07 3.4470e-07 1.0841e-06 2.4051e-06 
       00973   89.984 3.0828e-06 3.3960e-06 1.3226e-05 2.4951e-05 
       01388 NaN 1.0687e-07 2.3252e-07 3.0215e-07 1.6257e-07 
       06115  122.496 1.7371e-06 2.5489e-06 1.5450e-05 5.4732e-05 
       00824   40.128 7.0474e-07 9.0683e-07 9.6577e-07 0.0000e+00 
       02570   13.824 4.1369e-07 9.3189e-07 3.7559e-06 4.9029e-06 
       02307 NaN NaN NaN NaN NaN 
       01653   62.848 5.1385e-07 4.4843e-07 3.9115e-07 1.0443e-06 
       03655   19.424 2.3461e-07 2.2546e-07 4.7671e-07 1.6035e-06 
       07108  157.120 1.0643e-07 1.2882e-07 5.4455e-07 5.0815e-07 
       03888    1.736 4.0950e-08 4.3943e-08 2.0513e-07 1.3745e-06 
       05607    1.088 4.9343e-08 8.5305e-08 5.8323e-07 2.0722e-06 
       02711  124.864 1.8952e-06 1.2951e-06 1.0878e-06 1.1341e-06 
       03297    0.272 1.8407e-08 2.9969e-08 1.4965e-07 6.1387e-07 
       07625   26.688 2.7246e-07 2.6040e-07 7.4765e-07 0.0000e+00 
       07638  125.504 8.3846e-07 6.2649e-07 9.8262e-07 4.6613e-07 
       07973  108.224 9.1834e-08 1.6380e-07 1.0180e-06 4.1652e-07 
       03287   33.408 2.0868e-06 2.2544e-06 6.8434e-06 1.0181e-05 
       03293    0.256 3.3543e-08 0.0000e+00 1.4681e-07 2.7599e-08 
       01567   17.152 2.2565e-07 3.1365e-07 5.9416e-07 1.1562e-06 
       03466 NaN 1.7178e-07 1.9052e-07 5.3836e-07 1.5716e-07 
       00537    4.288 4.5857e-08 7.1154e-08 5.5177e-07 1.3917e-06 
       02181   96.704 3.3097e-07 3.7803e-07 1.0873e-06 7.2611e-07 
       07434 NaN NaN NaN NaN NaN 
       02794 NaN NaN NaN NaN NaN 
       03145 NaN NaN NaN NaN NaN 
       07671    5.056 6.2512e-09 1.4677e-08 6.0955e-08 0.0000e+00 
       02099    2.560 1.8135e-08 1.1515e-07 5.3969e-07 1.6058e-07 
       01657   13.312 9.2498e-08 1.6273e-07 5.5984e-07 2.1840e-07 
       00398   25.600 6.2871e-07 9.1102e-07 2.3802e-06 2.0301e-06 
       06662    2.368 5.0306e-08 3.0742e-08 1.4139e-07 3.5927e-07 
       01190    7.168 3.6638e-07 3.6528e-07 7.6439e-07 6.0657e-07 
       03465   17.056 5.4087e-08 1.1429e-07 3.8973e-07 4.1107e-06 
       00549   14.400 7.1425e-08 1.1292e-07 2.2612e-07 9.4081e-07 
       06882   15.040 4.7936e-07 3.1562e-07 5.9586e-07 1.0190e-06 
       06159   49.920 3.3951e-06 2.5141e-06 3.8997e-06 4.6771e-07 
       02344   31.520 1.8571e-07 2.0674e-07 6.6250e-07 7.2527e-06 
       07371   49.536 2.0940e-07 2.2090e-07 1.9041e-07 8.1336e-07 
       03567  589.536 1.8370e-06 1.9451e-06 5.7700e-06 1.4324e-05 
       01744 NaN NaN NaN NaN NaN 
       05591  135.488 4.0088e-06 5.8457e-06 2.3123e-05 5.0826e-05 
       00741   12.480 9.5357e-08 6.8739e-08 3.4182e-07 8.8697e-07 
       02649    0.256 9.0389e-09 1.9193e-08 5.7026e-08 9.2153e-08 
       04048   13.696 8.5159e-07 9.1825e-07 4.6354e-06 9.6764e-06 
       07263   53.184 2.7154e-07 2.4574e-07 7.5569e-07 3.9208e-06 
       03024 NaN NaN NaN NaN NaN 
       06718    0.344 1.2011e-08 1.6072e-08 3.3731e-08 0.0000e+00 
       03320   42.624 8.8699e-07 1.7396e-06 3.6397e-06 9.3582e-07 
       07368 NaN NaN NaN NaN NaN 
       00612 NaN 6.6031e-07 9.7429e-07 2.5012e-06 2.9613e-06 
       05392 NaN NaN NaN NaN NaN 
       02446    8.256 4.4816e-07 1.0595e-06 4.0623e-06 3.4544e-06 
       06134 NaN 1.6422e-08 1.7639e-08 8.0825e-08 0.0000e+00 
       01538 NaN NaN NaN NaN NaN 
       02393    5.134 1.3564e-06 1.1048e-06 1.3260e-06 1.2175e-06 
       06354    0.264 6.7488e-09 0.0000e+00 3.2568e-08 3.9041e-07 
       02951    4.864 1.8566e-07 3.1861e-07 9.0127e-07 0.0000e+00 
       06788    0.092 4.8703e-08 5.7775e-08 5.9064e-07 4.2450e-06 
       01154    0.193 2.4175e-09 1.2153e-08 9.7650e-08 1.0894e-06 
       03801   30.752 1.7912e-07 3.2403e-07 9.8718e-07 2.4057e-07 
       01650    5.376 NaN NaN NaN NaN 
       03307   42.976 7.2693e-07 5.8243e-07 8.0346e-07 1.6201e-06 
       05701 NaN NaN NaN NaN NaN 
       06371    0.660 NaN NaN NaN NaN 
       03917  163.712 8.0715e-07 1.2225e-06 3.7073e-06 2.6940e-05 
       02671   31.456 2.3713e-07 3.4986e-07 2.4691e-07 0.0000e+00 
       07274 NaN NaN NaN NaN NaN 
       01123   32.128 1.1407e-07 1.4116e-07 5.8053e-07 3.8276e-07 
       03177    6.688 3.8365e-07 3.6824e-07 1.0333e-06 5.8110e-07 
       06911    5.312 6.6010e-08 7.2949e-08 8.7482e-08 0.0000e+00 
       07489 NaN NaN NaN NaN NaN 
       03067   66.976 3.9948e-06 6.8103e-06 2.3814e-05 4.7132e-05 
       06453   89.856 9.7001e-06 1.0493e-05 2.2361e-05 1.2235e-05 
       05955   11.648 3.3438e-07 3.0784e-07 8.7629e-07 0.0000e+00 
       08064  148.224 1.7506e-06 1.6673e-06 1.4629e-06 5.7735e-06 
       02892    0.288 9.8321e-09 2.0948e-08 7.1698e-08 0.0000e+00 
       00105    5.184 8.6850e-07 1.3209e-06 2.0468e-06 1.0321e-06 
       00474    0.152 1.2804e-08 3.3208e-08 3.8937e-07 4.8366e-06 
       03913   81.088 9.8962e-07 2.3690e-06 6.7244e-06 2.7008e-06 
       00223   29.184 5.1747e-08 6.4875e-08 1.6753e-07 0.0000e+00 
       03735    1.301 2.7136e-08 5.5077e-08 5.4575e-07 3.5387e-06 
       06270   37.568 3.7424e-07 6.2218e-07 2.0260e-06 0.0000e+00 
       07637 NaN NaN NaN NaN NaN 
       07059 NaN NaN NaN NaN NaN 
       06288   13.184 7.7920e-07 5.2302e-07 7.5147e-07 3.2572e-07 
       01449   33.216 5.3028e-07 6.9512e-07 1.4033e-06 2.1347e-06 
       01714   23.616 3.1345e-07 1.9875e-07 3.9049e-07 6.1766e-07 
       02116 NaN NaN NaN NaN NaN 
       00206 NaN 1.2163e-08 2.3309e-08 9.9594e-08 4.2165e-07 
       02753   21.760 3.0693e-07 4.0638e-07 1.4606e-06 8.4537e-07 
       06571    0.326 5.1393e-09 6.8019e-09 2.6822e-08 0.0000e+00 
       02636   31.296 2.5555e-07 4.5871e-07 6.6897e-07 0.0000e+00 
       07852 NaN NaN NaN NaN NaN 
       02450   45.888 2.1851e-06 4.0553e-06 1.1969e-05 9.1136e-06 
       03717   59.232 9.6259e-07 1.0254e-06 1.3327e-06 0.0000e+00 
       06935   88.256 7.1954e-07 8.2731e-07 2.7164e-06 2.7672e-06 
       05510   50.720 8.2548e-07 9.6575e-07 1.8462e-06 0.0000e+00 
       05555   49.216 7.4884e-07 6.1055e-07 1.7813e-06 0.0000e+00 
       06450   23.488 3.5615e-07 2.2658e-07 1.4944e-07 8.5778e-07 
       03143    4.147 3.6637e-07 4.4191e-07 1.3991e-06 4.0216e-06 
       06987   33.280 1.3343e-07 1.0906e-07 2.9836e-07 1.4713e-06 
       00110  430.016 4.5034e-07 4.6726e-07 1.7766e-06 4.0053e-07 
       06815 NaN NaN NaN NaN NaN 
       03357 NaN 8.8791e-08 8.7148e-08 4.7308e-07 5.3146e-06 
       05645   40.960 4.5628e-07 4.1334e-07 1.1927e-06 5.0785e-07 
       02124 NaN NaN NaN NaN NaN 
       03407   91.360 5.9040e-07 1.0012e-06 2.4062e-06 2.8017e-06 
       01218    9.472 1.7631e-07 4.1609e-07 7.8546e-07 4.0884e-07 
       07523   60.480 6.7448e-07 4.4473e-07 5.1801e-07 2.5919e-06 
       00909    0.832 4.8720e-08 1.5794e-08 1.0692e-07 5.6820e-08 
       02489 NaN NaN NaN NaN NaN 
       03062   23.648 NaN NaN NaN NaN 
       06694   39.936 3.3306e-07 9.5511e-07 6.7645e-06 1.6787e-05 
       02193  135.168 6.0952e-07 1.9965e-06 1.1367e-05 1.3233e-05 
       03037    0.048 1.9447e-09 6.1071e-09 2.9368e-08 8.9530e-08 
       05411   27.136 4.9381e-07 3.6563e-07 5.2888e-07 8.1257e-08 
       03169 NaN NaN NaN NaN NaN 
       07102    0.399 1.3691e-08 1.5412e-08 1.0488e-07 2.4437e-07 
       02081   15.680 8.9672e-08 1.6704e-07 1.0456e-06 4.1708e-06 
       02435  196.640 1.5438e-06 2.2958e-06 5.1118e-06 7.4318e-07 
       07875 NaN 0.0000e+00 7.2980e-09 7.1752e-08 2.3381e-07 
       06214 NaN 9.1066e-07 1.0970e-06 3.9798e-06 5.9586e-06 
       07578 NaN NaN NaN NaN NaN 
       00690    3.200 3.4259e-08 5.2255e-08 9.4795e-08 3.6663e-08 
       00640 NaN 1.0365e-08 6.1822e-09 1.5274e-08 2.1298e-07 
       05730    7.744 6.4989e-08 3.8986e-08 1.9777e-07 3.7140e-07 
